"UnitCode","Year","Visits"
"BICY",2022,18198133
"BICY",2023,12131115
"BICY",2024,13851557
"BIHO",1979,244668
"BIHO",1980,197438
"BIHO",1981,241118
"BIHO",1982,231128
"BIHO",1983,246792
"BIHO",1984,206508
"BIHO",1985,185828
"BIHO",1986,216034
"BIHO",1987,179240
"BIHO",1988,230692
"BIHO",1989,257484
"BIHO",1990,232062
"BIHO",1991,280986
"BIHO",1992,295998
"BIHO",1993,314162
"BIHO",1994,332544
"BIHO",1995,324606
"BIHO",1996,344268
"BIHO",1997,307442
"BIHO",1998,345634
"BIHO",1999,324088
"BIHO",2000,191938
"BIHO",2001,297930
"BIHO",2002,317002
"BIHO",2003,307806
"BIHO",2004,313762
"BIHO",2005,289266
"BIHO",2006,306028
"BIHO",2007,275422
"BIHO",2008,269540
"BIHO",2009,257110
"BIHO",2010,240340
"BIHO",2011,209884
"BIHO",2012,175828
"BIHO",2013,185334
"BIHO",2014,194862
"BIHO",2015,195788
"BIHO",2016,205080
"BIHO",2017,181004
"BIHO",2018,284442
"BIHO",2019,223578
"BIHO",2020,211338
"BIHO",2021,149706
"BIHO",2022,258580
"BIHO",2023,262550
"BIHO",2024,216270
"BISC",1979,3489580
"BISC",1980,3837934
"BISC",1981,4292152
"BISC",1982,4740048
"BISC",1983,5028266
"BISC",1984,4876502
"BISC",1985,5813398
"BISC",1986,7663560
"BISC",1987,8008096
"BISC",1988,6506028
"BISC",1989,7080995
"BISC",1990,6506352
"BISC",1991,5135182
"BISC",1992,3233874
"BISC",1993,159600
"BISC",1994,201176
"BISC",1995,4676152
"BISC",1996,2708824
"BISC",1997,3136552
"BISC",1998,3225912
"BISC",1999,3540680
"BISC",2000,3145208
"BISC",2001,3914744
"BISC",2002,4107176
"BISC",2003,3920248
"BISC",2004,3826432
"BISC",2005,4509824
"BISC",2006,5270942
"BISC",2007,4570786
"BISC",2008,5801113
"BISC",2009,3918730
"BISC",2010,4380052
"BISC",2011,4512412
"BISC",2012,4437776
"BISC",2013,4264860
"BISC",2014,4526606
"BISC",2015,4375416
"BISC",2016,4472086
"BISC",2017,3971436
"BISC",2018,4101501
"BISC",2019,5834266
"BISC",2020,3283507
"BISC",2021,5869388
"BISC",2022,5764323
"BISC",2023,4772433
"BISC",2024,4188497
"BISO",1988,9178572
"BISO",1989,10901972
"BISO",1990,12039011
"BISO",1991,13057536
"BISO",1992,11562611
"BISO",1993,11398131
"BISO",1994,12672138
"BISO",1995,13881118
"BISO",1996,13675905
"BISO",1997,13742572
"BISO",1998,13756878
"BISO",1999,14177277
"BISO",2000,14227245
"BISO",2001,15019749
"BISO",2002,14238502
"BISO",2003,12879968
"BISO",2004,12164823
"BISO",2005,12099381
"BISO",2006,11027552
"BISO",2007,11166038
"BISO",2008,11794488
"BISO",2009,11892435
"BISO",2010,11322130
"BISO",2011,10340705
"BISO",2012,10056462
"BISO",2013,9332324
"BISO",2014,9947109
"BISO",2015,10548664
"BISO",2016,11540847
"BISO",2017,12773839
"BISO",2018,12521195
"BISO",2019,12182600
"BISO",2020,12819303
"BISO",2021,14277693
"BISO",2022,13278451
"BISO",2023,12805317
"BISO",2024,12794267
"BITH",1981,177094
"BITH",1982,298882
"BITH",1983,184018
"BITH",1984,747400
"BITH",1985,686568
"BITH",1986,453216
"BITH",1987,477556
"BITH",1988,662448
"BITH",1989,1003332
"BITH",1990,723982
"BITH",1991,586664
"BITH",1992,698012
"BITH",1993,856766
"BITH",1994,1439198
"BITH",1995,1261390
"BITH",1996,1181402
"BITH",1997,782604
"BITH",1998,596830
"BITH",1999,574694
"BITH",2000,569360
"BITH",2001,966908
"BITH",2002,976188
"BITH",2003,987882
"BITH",2004,969770
"BITH",2005,957694
"BITH",2006,941034
"BITH",2007,961624
"BITH",2008,941388
"BITH",2009,1033504
"BITH",2010,1075600
"BITH",2011,1065794
"BITH",2012,1093272
"BITH",2013,1050548
"BITH",2014,1030912
"BITH",2015,1052716
"BITH",2016,1794418
"BITH",2017,1524846
"BITH",2018,2049616
"BITH",2019,2168038
"BITH",2020,2468824
"BITH",2021,2359326
"BITH",2022,2157220
"BITH",2023,2067362
"BITH",2024,2109238
"BLCA",1979,1999161
"BLCA",1980,2572261
"BLCA",1981,2202454
"BLCA",1982,1919492
"BLCA",1983,2205016
"BLCA",1984,1858458
"BLCA",1985,1609569
"BLCA",1986,1741662
"BLCA",1987,1724070
"BLCA",1988,1616284
"BLCA",1989,1740325
"BLCA",1990,1873653
"BLCA",1991,2377750
"BLCA",1992,2586477
"BLCA",1993,2503242
"BLCA",1994,2726687
"BLCA",1995,2643346
"BLCA",1996,2498685
"BLCA",1997,2437679
"BLCA",1998,2294546
"BLCA",1999,2337131
"BLCA",2000,2423414
"BLCA",2001,2355347
"BLCA",2002,2190066
"BLCA",2003,2297092
"BLCA",2004,2382467
"BLCA",2005,2323207
"BLCA",2006,2076996
"BLCA",2007,2597860
"BLCA",2008,2155807
"BLCA",2009,2260554
"BLCA",2010,2372574
"BLCA",2011,2439929
"BLCA",2012,2726678
"BLCA",2013,2552927
"BLCA",2014,2521507
"BLCA",2015,2936680
"BLCA",2016,3763824
"BLCA",2017,4203960
"BLCA",2018,4413718
"BLCA",2019,5348567
"BLCA",2020,4526937
"BLCA",2021,4437469
"BLCA",2022,4056265
"BLCA",2023,4647742
"BLCA",2024,4461620
"BLRI",1979,233341519
"BLRI",1980,269962853
"BLRI",1981,267838556
"BLRI",1982,286664403
"BLRI",1983,301882438
"BLRI",1984,298284849
"BLRI",1985,339366576
"BLRI",1986,338056279
"BLRI",1987,375130196
"BLRI",1988,393334325
"BLRI",1989,243165658
"BLRI",1990,253068333
"BLRI",1991,247524913
"BLRI",1992,262872823
"BLRI",1993,268661599
"BLRI",1994,253543986
"BLRI",1995,260577720
"BLRI",1996,256807981
"BLRI",1997,273530881
"BLRI",1998,283891469
"BLRI",1999,294022426
"BLRI",2000,282778310
"BLRI",2001,294333589
"BLRI",2002,317121792
"BLRI",2003,270553385
"BLRI",2004,265187579
"BLRI",2005,262418466
"BLRI",2006,278383174
"BLRI",2007,256963662
"BLRI",2008,241622408
"BLRI",2009,236511642
"BLRI",2010,216688532
"BLRI",2011,227911813
"BLRI",2012,225625685
"BLRI",2013,191101323
"BLRI",2014,207558290
"BLRI",2015,224289341
"BLRI",2016,226470688
"BLRI",2017,238834681
"BLRI",2018,218567843
"BLRI",2019,223695124
"BLRI",2020,207181572
"BLRI",2021,237393483
"BLRI",2022,233205226
"BLRI",2023,247807144
"BLRI",2024,242669836
"BLUE",1993,362938
"BLUE",1994,462626
"BLUE",1995,444256
"BLUE",1996,452560
"BLUE",1997,474856
"BLUE",1998,398886
"BLUE",1999,410274
"BLUE",2000,362172
"BLUE",2001,390346
"BLUE",2002,385806
"BLUE",2003,352118
"BLUE",2004,277132
"BLUE",2005,316026
"BLUE",2006,322652
"BLUE",2007,336430
"BLUE",2008,328598
"BLUE",2009,321332
"BLUE",2010,264536
"BLUE",2011,291696
"BLUE",2012,257894
"BLUE",2013,253858
"BLUE",2014,269152
"BLUE",2015,257132
"BLUE",2016,238976
"BLUE",2017,224194
"BLUE",2018,219212
"BLUE",2019,263646
"BLUE",2020,176448
"BLUE",2021,186972
"BLUE",2022,98792
"BLUE",2023,151142
"BLUE",2024,51292
"BOAF",1989,340494
"BOAF",1990,707222
"BOAF",1991,676630
"BOAF",1992,912252
"BOAF",1993,796052
"BOAF",1994,1269974
"BOAF",1995,965254
"BOAF",1996,932020
"BOAF",1997,1019958
"BOAF",1998,1025786
"BOAF",1999,1042338
"BOAF",2000,1043978
"BOAF",2001,1050354
"BOAF",2002,784758
"BOAF",2003,608660
"BOAF",2004,619042
"BOAF",2005,846860
"BOAF",2006,665502
"BOAF",2007,696790
"BOAF",2008,739628
"BOAF",2009,782384
"BOAF",2010,857782
"BOAF",2011,2279436
"BOAF",2012,2425488
"BOAF",2013,2316504
"BOAF",2014,2451846
"BOAF",2015,2474262
"BOAF",2016,2485020
"BOAF",2017,2478906
"BOAF",2018,2465358
"BOAF",2019,2517510
"BOAF",2020,537696
"BOAF",2021,1435428
"BOAF",2022,2344590
"BOAF",2023,2339178
"BOAF",2024,2360316
"BOHA",2020,179976
"BOHA",2021,51940
"BOHA",2022,73102
"BOHA",2023,69968
"BOHA",2024,70392
"BOST",1979,6847522
"BOST",1980,6583718
"BOST",1981,5432822
"BOST",1982,5254550
"BOST",1983,6391326
"BOST",1984,5255048
"BOST",1985,5785964
"BOST",1986,5946868
"BOST",1987,8231332
"BOST",1988,8234698
"BOST",1989,8197382
"BOST",1990,8164338
"BOST",1991,7694440
"BOST",1992,8664672
"BOST",1993,7832388
"BOST",1994,8448768
"BOST",1995,6751538
"BOST",1996,9190448
"BOST",1997,10833038
"BOST",1998,11629922
"BOST",1999,9332832
"BOST",2000,10862824
"BOST",2001,7498890
"BOST",2002,6528812
"BOST",2003,5938822
"BOST",2004,7050228
"BOST",2005,7617698
"BOST",2006,8176720
"BOST",2007,8469004
"BOST",2008,8606766
"BOST",2009,8329452
"BOST",2010,8380008
"BOST",2011,9693040
"BOST",2012,10145554
"BOST",2013,8550712
"BOST",2014,9610126
"BOST",2015,8402937
"BOST",2016,9921570
"BOST",2017,12245102
"BOST",2018,11644835
"BOST",2019,11789628
"BOST",2020,974568
"BOST",2021,4239464
"BOST",2022,8012929
"BOST",2023,9268292
"BOST",2024,10012715
"BOWA",1979,103116
"BOWA",1980,104550
"BOWA",1981,92922
"BOWA",1982,94900
"BOWA",1983,105310
"BOWA",1984,112420
"BOWA",1985,93944
"BOWA",1986,107200
"BOWA",1987,112246
"BOWA",1988,110210
"BOWA",1989,98018
"BOWA",1990,135360
"BOWA",1991,105550
"BOWA",1992,124454
"BOWA",1993,129374
"BOWA",1994,130180
"BOWA",1995,125306
"BOWA",1996,100916
"BOWA",1997,115088
"BOWA",1998,113254
"BOWA",1999,131420
"BOWA",2000,133188
"BOWA",2001,130330
"BOWA",2002,114530
"BOWA",2003,105228
"BOWA",2004,104154
"BOWA",2005,92158
"BOWA",2006,103932
"BOWA",2007,111810
"BOWA",2008,113470
"BOWA",2009,110670
"BOWA",2010,117674
"BOWA",2011,135666
"BOWA",2012,141310
"BOWA",2013,125984
"BOWA",2014,154050
"BOWA",2015,148792
"BOWA",2016,151578
"BOWA",2017,155392
"BOWA",2018,143914
"BOWA",2019,146036
"BOWA",2020,90667
"BOWA",2021,76588
"BOWA",2022,86328
"BOWA",2023,120356
"BOWA",2024,100463
"BRCA",1979,11475799
"BRCA",1980,11062053
"BRCA",1981,10811860
"BRCA",1982,10915479
"BRCA",1983,10631582
"BRCA",1984,11274292
"BRCA",1985,10998153
"BRCA",1986,11908993
"BRCA",1987,13461469
"BRCA",1988,14857576
"BRCA",1989,15592219
"BRCA",1990,16000735
"BRCA",1991,17000436
"BRCA",1992,18431262
"BRCA",1993,18583675
"BRCA",1994,21345137
"BRCA",1995,20568454
"BRCA",1996,23548446
"BRCA",1997,22770080
"BRCA",1998,22168407
"BRCA",1999,21417703
"BRCA",2000,21309551
"BRCA",2001,20314148
"BRCA",2002,18054545
"BRCA",2003,17997496
"BRCA",2004,19318613
"BRCA",2005,19160732
"BRCA",2006,17880404
"BRCA",2007,19704516
"BRCA",2008,19555704
"BRCA",2009,22339889
"BRCA",2010,23087742
"BRCA",2011,21796771
"BRCA",2012,23413281
"BRCA",2013,22690891
"BRCA",2014,23733677
"BRCA",2015,27053987
"BRCA",2016,33497965
"BRCA",2017,34693970
"BRCA",2018,34534242
"BRCA",2019,31953342
"BRCA",2020,20865719
"BRCA",2021,28883028
"BRCA",2022,31216968
"BRCA",2023,32780423
"BRCA",2024,33235791
"BRCR",1979,4756
"BRCR",1980,5446
"BRCR",1981,5548
"BRCR",1982,4492
"BRCR",1983,5090
"BRVB",2004,132606
"BRVB",2005,110340
"BRVB",2006,125556
"BRVB",2007,105216
"BRVB",2008,101700
"BRVB",2009,115368
"BRVB",2010,106848
"BRVB",2011,101316
"BRVB",2012,126606
"BRVB",2013,116136
"BRVB",2014,161208
"BRVB",2015,152028
"BRVB",2016,167808
"BRVB",2017,151224
"BRVB",2018,144498
"BRVB",2019,128478
"BRVB",2020,24384
"BRVB",2021,54678
"BRVB",2022,93384
"BRVB",2023,112956
"BRVB",2024,131514
"BUFF",1979,8090247
"BUFF",1980,9180736
"BUFF",1981,9185919
"BUFF",1982,10984270
"BUFF",1983,10574756
"BUFF",1984,8415539
"BUFF",1985,10559876
"BUFF",1986,13970977
"BUFF",1987,13951570
"BUFF",1988,13932341
"BUFF",1989,13923219
"BUFF",1990,12974045
"BUFF",1991,14149015
"BUFF",1992,16741384
"BUFF",1993,14594533
"BUFF",1994,13707854
"BUFF",1995,13490741
"BUFF",1996,12872127
"BUFF",1997,11638139
"BUFF",1998,13081475
"BUFF",1999,14649784
"BUFF",2000,13703023
"BUFF",2001,14415462
"BUFF",2002,14027704
"BUFF",2003,11435643
"BUFF",2004,16691258
"BUFF",2005,13787554
"BUFF",2006,14900945
"BUFF",2007,16826441
"BUFF",2008,18345125
"BUFF",2009,21253011
"BUFF",2010,21413080
"BUFF",2011,16861483
"BUFF",2012,15611878
"BUFF",2013,15350802
"BUFF",2014,18288437
"BUFF",2015,22070696
"BUFF",2016,29132888
"BUFF",2017,22788915
"BUFF",2018,15445489
"BUFF",2019,15963418
"BUFF",2020,18701929
"BUFF",2021,20285037
"BUFF",2022,17716417
"BUFF",2023,19810546
"BUFF",2024,21801118
"BUIS",1979,1158004
"BUIS",1980,948084
"BUIS",1981,607712
"BUIS",1982,611810
"BUIS",1983,638144
"BUIS",1984,580364
"BUIS",1985,785342
"BUIS",1986,931316
"BUIS",1987,1166490
"BUIS",1988,1197090
"BUIS",1989,931588
"BUIS",1990,418960
"BUIS",1991,654846
"BUIS",1992,615776
"BUIS",1993,795718
"BUIS",1994,741590
"BUIS",1995,717312
"BUIS",1996,569810
"BUIS",1997,704192
"BUIS",1998,577044
"BUIS",2002,724776
"BUIS",2003,685578
"BUIS",2004,669434
"BUIS",2005,702686
"BUIS",2006,698580
"BUIS",2007,685900
"BUIS",2008,682838
"BUIS",2009,697318
"BUIS",2010,403358
"BUIS",2011,410914
"BUIS",2012,447830
"BUIS",2013,426024
"BUIS",2014,479612
"BUIS",2015,562762
"BUIS",2016,542652
"BUIS",2017,475862
"BUIS",2018,458100
"BUIS",2019,521978
"BUIS",2020,283530
"BUIS",2021,608968
"BUIS",2022,617364
"BUIS",2023,628562
"BUIS",2024,584656
"CABR",1979,5987046
"CABR",1980,6216464
"CABR",1981,6621666
"CABR",1982,7336654
"CABR",1983,7298900
"CABR",1984,7246702
"CABR",1985,8375466
"CABR",1986,8531956
"CABR",1987,8633472
"CABR",1988,8012258
"CABR",1989,7279696
"CABR",1990,6925930
"CABR",1991,6131502
"CABR",1992,6474340
"CABR",1993,5775528
"CABR",1994,5674176
"CABR",1995,5386158
"CABR",1996,5328532
"CABR",1997,5673462
"CABR",1998,5583052
"CABR",1999,5968976
"CABR",2000,5790518
"CABR",2001,5299304
"CABR",2002,5421078
"CABR",2003,5211906
"CABR",2004,4715126
"CABR",2005,4315888
"CABR",2006,4205836
"CABR",2007,3891756
"CABR",2008,3720242
"CABR",2009,4036182
"CABR",2010,4013720
"CABR",2011,4264642
"CABR",2012,4583670
"CABR",2013,4474332
"CABR",2014,4658457
"CABR",2015,5100227
"CABR",2016,4987164
"CABR",2017,5183373
"CABR",2018,4406445
"CABR",2019,4005451
"CABR",2020,2805181
"CABR",2021,3621899
"CABR",2022,4039276
"CABR",2023,4248021
"CABR",2024,4426393
"CACH",1979,7593012
"CACH",1980,6705655
"CACH",1981,8008849
"CACH",1982,8695542
"CACH",1983,9216566
"CACH",1984,9703146
"CACH",1985,10563785
"CACH",1986,13366247
"CACH",1987,14587067
"CACH",1988,15669266
"CACH",1989,14646679
"CACH",1990,15144767
"CACH",1991,16840311
"CACH",1992,17579855
"CACH",1993,17737061
"CACH",1994,17676467
"CACH",1995,18858905
"CACH",1996,21167003
"CACH",1997,21548909
"CACH",1998,21477812
"CACH",1999,21727750
"CACH",2000,21494018
"CACH",2001,20694878
"CACH",2002,19075978
"CACH",2003,21548957
"CACH",2004,22852403
"CACH",2005,20593754
"CACH",2006,20336957
"CACH",2007,20365091
"CACH",2008,20569499
"CACH",2009,20337239
"CACH",2010,20210896
"CACH",2011,20056462
"CACH",2012,19876328
"CACH",2013,19633066
"CACH",2014,19357768
"CACH",2015,19014828
"CACH",2016,19643939
"CACH",2017,19622656
"CACH",2018,10682619
"CACH",2019,11476666
"CACH",2020,4364459
"CACH",2021,6608989
"CACH",2022,8748272
"CACH",2023,8186874
"CACH",2024,9578857
"CACL",1979,653292
"CACL",1980,496012
"CACL",1981,340938
"CACL",1982,289936
"CACL",1983,374178
"CACL",1984,327172
"CACL",1985,401888
"CACL",1986,6965322
"CACL",1987,9521904
"CACL",1988,8899926
"CACL",1989,10533894
"CACL",1990,10202846
"CACL",1991,11011182
"CACL",1992,10259658
"CACL",1993,9990044
"CACL",1994,10484186
"CACL",1995,11071418
"CACL",1996,11434238
"CACL",1997,12371000
"CACL",1998,13274986
"CACL",1999,13499142
"CACL",2000,13850882
"CACL",2001,10881932
"CACL",2002,8968378
"CACL",2003,8862984
"CACL",2004,8889972
"CACL",2005,10517762
"CACL",2006,10294142
"CACL",2007,10575770
"CACL",2008,11229578
"CACL",2009,12276834
"CACL",2010,12412482
"CACL",2011,11996692
"CACL",2012,9807278
"CACL",2013,6548943
"CACL",2014,14212834
"CACL",2015,13801967
"CACL",2016,14451091
"CACL",2017,14231440
"CACL",2018,13627612
"CACL",2019,13104880
"CACL",2020,1902862
"CACL",2021,4997790
"CACL",2022,10418950
"CACL",2023,11796956
"CACL",2024,11480432
"CACO",1979,23802884
"CACO",1980,28232254
"CACO",1981,29187642
"CACO",1982,22726344
"CACO",1983,26419518
"CACO",1984,28571788
"CACO",1985,26951422
"CACO",1986,24705862
"CACO",1987,30292782
"CACO",1988,32441176
"CACO",1989,31018778
"CACO",1990,33493748
"CACO",1991,32932880
"CACO",1992,31061548
"CACO",1993,31534544
"CACO",1994,32212760
"CACO",1995,31686986
"CACO",1996,29990490
"CACO",1997,28129346
"CACO",1998,29407380
"CACO",1999,30096164
"CACO",2000,27674700
"CACO",2001,26533324
"CACO",2002,27320830
"CACO",2003,25174152
"CACO",2004,25242446
"CACO",2005,22859228
"CACO",2006,27152518
"CACO",2007,27008100
"CACO",2008,27948440
"CACO",2009,25932536
"CACO",2010,28715176
"CACO",2011,27298534
"CACO",2012,27322450
"CACO",2013,27909794
"CACO",2014,27467556
"CACO",2015,27869150
"CACO",2016,29046056
"CACO",2017,25226900
"CACO",2018,23620678
"CACO",2019,24695838
"CACO",2020,24072110
"CACO",2021,23895686
"CACO",2022,23846434
"CACO",2023,22481101
"CACO",2024,22517416
"CAGR",1979,420316
"CAGR",1980,408716
"CAGR",1981,384898
"CAGR",1982,393860
"CAGR",1983,445806
"CAGR",1984,499626
"CAGR",1985,530988
"CAGR",1986,600120
"CAGR",1987,670342
"CAGR",1988,621822
"CAGR",1989,610016
"CAGR",1990,650340
"CAGR",1991,659228
"CAGR",1992,645396
"CAGR",1993,603730
"CAGR",1994,635870
"CAGR",1995,614334
"CAGR",1996,581736
"CAGR",1997,587306
"CAGR",1998,562398
"CAGR",1999,564136
"CAGR",2000,464034
"CAGR",2001,495482
"CAGR",2002,320640
"CAGR",2003,329194
"CAGR",2004,352302
"CAGR",2005,364442
"CAGR",2006,331446
"CAGR",2007,289112
"CAGR",2008,353224
"CAGR",2009,365450
"CAGR",2010,370154
"CAGR",2011,346344
"CAGR",2012,328980
"CAGR",2013,312322
"CAGR",2014,305672
"CAGR",2015,347756
"CAGR",2016,362618
"CAGR",2017,361822
"CAGR",2018,302348
"CAGR",2019,327786
"CAGR",2020,210470
"CAGR",2021,237474
"CAGR",2022,375872
"CAGR",2023,530990
"CAGR",2024,498096
"CAHA",1979,31469758
"CAHA",1980,29588961
"CAHA",1981,27171478
"CAHA",1982,30331254
"CAHA",1983,28413788
"CAHA",1984,23543848
"CAHA",1985,19843975
"CAHA",1986,24058693
"CAHA",1987,24332888
"CAHA",1988,29682210
"CAHA",1989,28914675
"CAHA",1990,27726902
"CAHA",1991,28608428
"CAHA",1992,27194905
"CAHA",1993,28309652
"CAHA",1994,29525627
"CAHA",1995,28440409
"CAHA",1996,27879779
"CAHA",1997,30158923
"CAHA",1998,32147872
"CAHA",1999,30492655
"CAHA",2000,31195461
"CAHA",2001,30723792
"CAHA",2002,34521220
"CAHA",2003,30297644
"CAHA",2004,25682185
"CAHA",2005,26141206
"CAHA",2006,24649206
"CAHA",2007,26167904
"CAHA",2008,25132576
"CAHA",2009,27066013
"CAHA",2010,25592824
"CAHA",2011,22238427
"CAHA",2012,26283003
"CAHA",2013,25518836
"CAHA",2014,24649460
"CAHA",2015,26223902
"CAHA",2016,27527048
"CAHA",2017,27714002
"CAHA",2018,29213225
"CAHA",2019,29946489
"CAHA",2020,35177027
"CAHA",2021,43372922
"CAHA",2022,39357272
"CAHA",2023,39114799
"CAHA",2024,38112820
"CAKR",1982,228320
"CAKR",1983,455170
"CAKR",1984,479100
"CAKR",1985,496220
"CAKR",1986,488790
"CAKR",1987,499110
"CAKR",1988,586240
"CAKR",1989,195660
"CAKR",1990,214134
"CAKR",1991,203190
"CAKR",1992,205994
"CAKR",1993,212644
"CAKR",1994,207938
"CAKR",1995,211262
"CAKR",1996,211851
"CAKR",1997,212086
"CAKR",1998,187480
"CAKR",1999,176796
"CAKR",2000,131484
"CAKR",2001,159802
"CAKR",2002,153114
"CAKR",2003,119466
"CAKR",2004,134428
"CAKR",2005,172608
"CAKR",2006,60808
"CAKR",2007,35510
"CAKR",2008,34348
"CAKR",2009,32898
"CAKR",2010,22942
"CAKR",2011,136718
"CAKR",2012,395900
"CAKR",2013,295650
"CAKR",2014,0
"CAKR",2015,0
"CAKR",2016,263600
"CAKR",2017,263600
"CAKR",2018,272848
"CAKR",2019,289208
"CAKR",2020,692914
"CAKR",2021,710266
"CAKR",2022,892416
"CAKR",2023,881156
"CAKR",2024,851586
"CALO",1979,1331470
"CALO",1980,1635980
"CALO",1981,1336274
"CALO",1982,1612946
"CALO",1983,1776630
"CALO",1984,2095368
"CALO",1985,2803528
"CALO",1986,2923364
"CALO",1987,2107114
"CALO",1988,2237000
"CALO",1989,3030596
"CALO",1990,4342686
"CALO",1991,5025990
"CALO",1992,4659902
"CALO",1993,4312850
"CALO",1994,4008792
"CALO",1995,4550600
"CALO",1996,4726818
"CALO",1997,4718920
"CALO",1998,4926796
"CALO",1999,5888314
"CALO",2000,5065068
"CALO",2001,5265694
"CALO",2002,6334128
"CALO",2003,6397106
"CALO",2004,7169472
"CALO",2005,6201430
"CALO",2006,6934740
"CALO",2007,7382968
"CALO",2008,5839862
"CALO",2009,6510538
"CALO",2010,6073700
"CALO",2011,6041862
"CALO",2012,5777864
"CALO",2013,4379546
"CALO",2014,5284662
"CALO",2015,4251128
"CALO",2016,6378552
"CALO",2017,5469234
"CALO",2018,4424114
"CALO",2019,4555574
"CALO",2020,4679707
"CALO",2021,5393670
"CALO",2022,6925488
"CALO",2023,6859694
"CALO",2024,6848388
"CANA",1979,6057224
"CANA",1980,6467692
"CANA",1981,7870688
"CANA",1982,7569680
"CANA",1983,7572358
"CANA",1984,8316694
"CANA",1985,6784620
"CANA",1986,8003134
"CANA",1987,7301600
"CANA",1988,7308400
"CANA",1989,6626210
"CANA",1990,7625414
"CANA",1991,8184470
"CANA",1992,7313380
"CANA",1993,8595186
"CANA",1994,10142660
"CANA",1995,9767694
"CANA",1996,10622204
"CANA",1997,9769986
"CANA",1998,5011336
"CANA",1999,6015144
"CANA",2000,7908952
"CANA",2001,7595894
"CANA",2002,7669302
"CANA",2003,7465330
"CANA",2004,7453502
"CANA",2005,7151622
"CANA",2006,7152986
"CANA",2007,7386084
"CANA",2008,7065272
"CANA",2009,7105822
"CANA",2010,6871588
"CANA",2011,7157002
"CANA",2012,7072784
"CANA",2013,8036492
"CANA",2014,10298804
"CANA",2015,12000908
"CANA",2016,11535802
"CANA",2017,11303818
"CANA",2018,11734376
"CANA",2019,13274154
"CANA",2020,8230216
"CANA",2021,15705208
"CANA",2022,14994534
"CANA",2023,14308278
"CANA",2024,13329892
"CANE",2021,150832
"CANE",2022,56758
"CANE",2023,57394
"CANE",2024,121504
"CANY",1979,3127626
"CANY",1980,2945473
"CANY",1981,3830840
"CANY",1982,4348004
"CANY",1983,4216301
"CANY",1984,4273243
"CANY",1985,4389058
"CANY",1986,5607122
"CANY",1987,5612828
"CANY",1988,6165110
"CANY",1989,6579074
"CANY",1990,7135658
"CANY",1991,8377318
"CANY",1992,9899710
"CANY",1993,10218168
"CANY",1994,9730929
"CANY",1995,10167725
"CANY",1996,9909313
"CANY",1997,10034178
"CANY",1998,10123927
"CANY",1999,10150599
"CANY",2000,9491427
"CANY",2001,8915800
"CANY",2002,8305781
"CANY",2003,8576863
"CANY",2004,8469716
"CANY",2005,8890606
"CANY",2006,8337359
"CANY",2007,8770674
"CANY",2008,9124727
"CANY",2009,8832184
"CANY",2010,8713401
"CANY",2011,9128012
"CANY",2012,8633643
"CANY",2013,8767698
"CANY",2014,10585546
"CANY",2015,11130134
"CANY",2016,12925033
"CANY",2017,12467412
"CANY",2018,12311282
"CANY",2019,11980654
"CANY",2020,8310977
"CANY",2021,14324267
"CANY",2022,12421687
"CANY",2023,11986410
"CANY",2024,12224944
"CARE",1979,1971787
"CARE",1980,2202406
"CARE",1981,2347364
"CARE",1982,2044091
"CARE",1983,2215533
"CARE",1984,2070326
"CARE",1985,2035535
"CARE",1986,2358933
"CARE",1987,2767780
"CARE",1988,2992200
"CARE",1989,3246984
"CARE",1990,3394410
"CARE",1991,3562505
"CARE",1992,3742048
"CARE",1993,3700671
"CARE",1994,3705752
"CARE",1995,4034836
"CARE",1996,4122992
"CARE",1997,3898262
"CARE",1998,4370614
"CARE",1999,4547359
"CARE",2000,3904642
"CARE",2001,3432097
"CARE",2002,3541664
"CARE",2003,3468467
"CARE",2004,3426946
"CARE",2005,3479074
"CARE",2006,3285335
"CARE",2007,3494461
"CARE",2008,3689419
"CARE",2009,3716200
"CARE",2010,3776267
"CARE",2011,3877883
"CARE",2012,3861709
"CARE",2013,3878516
"CARE",2014,4640809
"CARE",2015,5041830
"CARE",2016,5671777
"CARE",2017,6074113
"CARE",2018,6685679
"CARE",2019,6662140
"CARE",2020,5223172
"CARE",2021,7443438
"CARE",2022,6708401
"CARE",2023,6904317
"CARE",2024,6517540
"CARI",2002,44694
"CARI",2003,50280
"CARI",2004,77598
"CARI",2005,173616
"CARI",2006,206724
"CARI",2007,183506
"CARI",2008,147522
"CARI",2009,164462
"CARI",2010,150684
"CARI",2011,161974
"CARI",2012,169864
"CARI",2013,153342
"CARI",2014,173884
"CARI",2015,185292
"CARI",2016,161170
"CARI",2017,180706
"CARI",2018,161274
"CARI",2019,179530
"CARI",2020,104578
"CARI",2021,89908
"CARI",2022,88856
"CARI",2023,70210
"CARI",2024,75554
"CARL",1979,165650
"CARL",1980,182490
"CARL",1981,214296
"CARL",1982,244174
"CARL",1983,226596
"CARL",1984,236104
"CARL",1985,261072
"CARL",1986,291380
"CARL",1987,258162
"CARL",1988,277178
"CARL",1989,263320
"CARL",1990,259212
"CARL",1991,310252
"CARL",1992,260976
"CARL",1993,261662
"CARL",1994,246788
