"UnitCode","Year","Month","Statistic","Value","StateID"
"BUFF",2020,2,"TNRV",0,"AR"
"BUFF",2020,2,"TV",34196,"AR"
"BUFF",2020,2,"TRVH",142687,"AR"
"BUFF",2020,2,"TH",142687,"AR"
"BUFF",2020,2,"CL",0,"AR"
"BUFF",2020,2,"CCG",0,"AR"
"BUFF",2020,2,"TT",192,"AR"
"BUFF",2020,2,"TRVS",171,"AR"
"BUFF",2020,2,"TTRV",363,"AR"
"BUFF",2020,2,"BC",0,"AR"
"BUFF",2020,2,"MISC",319,"AR"
"BUFF",2020,2,"NROS",0,"AR"
"BUFF",2020,2,"TOS",682,"AR"
"BUFF",2020,2,"TNRVH",0,"AR"
"BUFF",2020,3,"TRV",72974,"AR"
"BUFF",2020,3,"TNRV",0,"AR"
"BUFF",2020,3,"TV",72974,"AR"
"BUFF",2020,3,"TRVH",406907,"AR"
"BUFF",2020,3,"TH",406907,"AR"
"BUFF",2020,3,"CL",0,"AR"
"BUFF",2020,3,"CCG",0,"AR"
"BUFF",2020,3,"TT",2889,"AR"
"BUFF",2020,3,"TRVS",497,"AR"
"BUFF",2020,3,"TTRV",3386,"AR"
"BUFF",2020,3,"BC",502,"AR"
"BUFF",2020,3,"MISC",2699,"AR"
"BUFF",2020,3,"NROS",0,"AR"
"BUFF",2020,3,"TOS",6587,"AR"
"BUFF",2020,3,"TNRVH",0,"AR"
"BUFF",2020,4,"TRV",0,"AR"
"BUFF",2020,4,"TNRV",0,"AR"
"BUFF",2020,4,"TV",0,"AR"
"BUFF",2020,4,"TRVH",0,"AR"
"BUFF",2020,4,"TH",0,"AR"
"BUFF",2020,4,"CL",0,"AR"
"BUFF",2020,4,"CCG",0,"AR"
"BUFF",2020,4,"TT",0,"AR"
"BUFF",2020,4,"TRVS",0,"AR"
"BUFF",2020,4,"TTRV",0,"AR"
"BUFF",2020,4,"BC",0,"AR"
"BUFF",2020,4,"MISC",0,"AR"
"BUFF",2020,4,"NROS",0,"AR"
"BUFF",2020,4,"TOS",0,"AR"
"BUFF",2020,4,"TNRVH",0,"AR"
"BUFF",2020,5,"TRV",140003,"AR"
"BUFF",2020,5,"TNRV",0,"AR"
"BUFF",2020,5,"TV",140003,"AR"
"BUFF",2020,5,"TRVH",625490,"AR"
"BUFF",2020,5,"TH",625490,"AR"
"BUFF",2020,5,"CL",0,"AR"
"BUFF",2020,5,"CCG",0,"AR"
"BUFF",2020,5,"TT",795,"AR"
"BUFF",2020,5,"TRVS",27,"AR"
"BUFF",2020,5,"TTRV",822,"AR"
"BUFF",2020,5,"BC",73,"AR"
"BUFF",2020,5,"MISC",3312,"AR"
"BUFF",2020,5,"NROS",0,"AR"
"BUFF",2020,5,"TOS",4207,"AR"
"BUFF",2020,5,"TNRVH",0,"AR"
"BUFF",2020,6,"TRV",348664,"AR"
"BUFF",2020,6,"TNRV",0,"AR"
"BUFF",2020,6,"TV",348664,"AR"
"BUFF",2020,6,"TRVH",1889401,"AR"
"BUFF",2020,6,"TH",1889401,"AR"
"BUFF",2020,6,"CL",716,"AR"
"BUFF",2020,6,"CCG",0,"AR"
"BUFF",2020,6,"TT",12264,"AR"
"BUFF",2020,6,"TRVS",6733,"AR"
"BUFF",2020,6,"TTRV",18997,"AR"
"BUFF",2020,6,"BC",4883,"AR"
"BUFF",2020,6,"MISC",5303,"AR"
"BUFF",2020,6,"NROS",0,"AR"
"BUFF",2020,6,"TOS",29899,"AR"
"BUFF",2020,6,"TNRVH",0,"AR"
"BUFF",2020,7,"TRV",301230,"AR"
"BUFF",2020,7,"TNRV",0,"AR"
"BUFF",2020,7,"TV",301230,"AR"
"BUFF",2020,7,"TRVH",1530898,"AR"
"BUFF",2020,7,"TH",1530898,"AR"
"BUFF",2020,7,"CL",893,"AR"
"BUFF",2020,7,"CCG",0,"AR"
"BUFF",2020,7,"TT",7786,"AR"
"BUFF",2020,7,"TRVS",6728,"AR"
"BUFF",2020,7,"TTRV",14514,"AR"
"BUFF",2020,7,"BC",3183,"AR"
"BUFF",2020,7,"MISC",1917,"AR"
"BUFF",2020,7,"NROS",0,"AR"
"BUFF",2020,7,"TOS",20507,"AR"
"BUFF",2020,7,"TNRVH",0,"AR"
"BUFF",2020,8,"TRV",218672,"AR"
"BUFF",2020,8,"TNRV",0,"AR"
"BUFF",2020,8,"TV",218672,"AR"
"BUFF",2020,8,"TRVH",1071733,"AR"
"BUFF",2020,8,"TH",1071733,"AR"
"BUFF",2020,8,"CL",640,"AR"
"BUFF",2020,8,"CCG",0,"AR"
"BUFF",2020,8,"TT",4985,"AR"
"BUFF",2020,8,"TRVS",4034,"AR"
"BUFF",2020,8,"TTRV",9019,"AR"
"BUFF",2020,8,"BC",1220,"AR"
"BUFF",2020,8,"MISC",2036,"AR"
"BUFF",2020,8,"NROS",0,"AR"
"BUFF",2020,8,"TOS",12915,"AR"
"BUFF",2020,8,"TNRVH",0,"AR"
"BUFF",2020,9,"TRV",139396,"AR"
"BUFF",2020,9,"TNRV",0,"AR"
"BUFF",2020,9,"TV",139396,"AR"
"BUFF",2020,9,"TRVH",767779,"AR"
"BUFF",2020,9,"TH",767779,"AR"
"BUFF",2020,9,"CL",249,"AR"
"BUFF",2020,9,"CCG",0,"AR"
"BUFF",2020,9,"TT",8360,"AR"
"BUFF",2020,9,"TRVS",1791,"AR"
"BUFF",2020,9,"TTRV",10151,"AR"
"BUFF",2020,9,"BC",1520,"AR"
"BUFF",2020,9,"MISC",862,"AR"
"BUFF",2020,9,"NROS",0,"AR"
"BUFF",2020,9,"TOS",12782,"AR"
"BUFF",2020,9,"TNRVH",0,"AR"
"BUFF",2020,10,"TRV",99108,"AR"
"BUFF",2020,10,"TNRV",0,"AR"
"BUFF",2020,10,"TV",99108,"AR"
"BUFF",2020,10,"TRVH",663666,"AR"
"BUFF",2020,10,"TH",663666,"AR"
"BUFF",2020,10,"CL",370,"AR"
"BUFF",2020,10,"CCG",0,"AR"
"BUFF",2020,10,"TT",6215,"AR"
"BUFF",2020,10,"TRVS",4144,"AR"
"BUFF",2020,10,"TTRV",10359,"AR"
"BUFF",2020,10,"BC",800,"AR"
"BUFF",2020,10,"MISC",3391,"AR"
"BUFF",2020,10,"NROS",0,"AR"
"BUFF",2020,10,"TOS",14920,"AR"
"BUFF",2020,10,"TNRVH",0,"AR"
"BUFF",2020,11,"TRV",68848,"AR"
"BUFF",2020,11,"TNRV",0,"AR"
"BUFF",2020,11,"TV",68848,"AR"
"BUFF",2020,11,"TRVH",391716,"AR"
"BUFF",2020,11,"TH",391716,"AR"
"BUFF",2020,11,"CL",250,"AR"
"BUFF",2020,11,"CCG",0,"AR"
"BUFF",2020,11,"TT",1914,"AR"
"BUFF",2020,11,"TRVS",1072,"AR"
"BUFF",2020,11,"TTRV",2986,"AR"
"BUFF",2020,11,"BC",94,"AR"
"BUFF",2020,11,"MISC",2860,"AR"
"BUFF",2020,11,"NROS",0,"AR"
"BUFF",2020,11,"TOS",6190,"AR"
"BUFF",2020,11,"TNRVH",0,"AR"
"BUFF",2020,12,"TRV",28550,"AR"
"BUFF",2020,12,"TNRV",0,"AR"
"BUFF",2020,12,"TV",28550,"AR"
"BUFF",2020,12,"TRVH",130160,"AR"
"BUFF",2020,12,"TH",130160,"AR"
"BUFF",2020,12,"CL",15,"AR"
"BUFF",2020,12,"CCG",0,"AR"
"BUFF",2020,12,"TT",181,"AR"
"BUFF",2020,12,"TRVS",34,"AR"
"BUFF",2020,12,"TTRV",215,"AR"
"BUFF",2020,12,"BC",13,"AR"
"BUFF",2020,12,"MISC",583,"AR"
"BUFF",2020,12,"NROS",0,"AR"
"BUFF",2020,12,"TOS",826,"AR"
"BUFF",2020,12,"TNRVH",0,"AR"
"BADL",2020,1,"TRV",10145,"SD"
"BADL",2020,1,"TNRV",2066,"SD"
"BADL",2020,1,"TV",12210,"SD"
"BADL",2020,1,"TRVH",39577,"SD"
"BADL",2020,1,"TH",40609,"SD"
"BADL",2020,1,"CL",0,"SD"
"BADL",2020,1,"CCG",0,"SD"
"BADL",2020,1,"TT",0,"SD"
"BADL",2020,1,"TRVS",0,"SD"
"BADL",2020,1,"TTRV",0,"SD"
"BADL",2020,1,"BC",1,"SD"
"BADL",2020,1,"MISC",0,"SD"
"BADL",2020,1,"NROS",0,"SD"
"BADL",2020,1,"TOS",1,"SD"
"BADL",2020,1,"TNRVH",1033,"SD"
"BADL",2020,2,"TRV",9979,"SD"
"BADL",2020,2,"TNRV",1976,"SD"
"BADL",2020,2,"TV",11955,"SD"
"BADL",2020,2,"TRVH",39171,"SD"
"BADL",2020,2,"TH",40159,"SD"
"BADL",2020,2,"CL",0,"SD"
"BADL",2020,2,"CCG",0,"SD"
"BADL",2020,2,"TT",3,"SD"
"BADL",2020,2,"TRVS",1,"SD"
"BADL",2020,2,"TTRV",4,"SD"
"BADL",2020,2,"BC",17,"SD"
"BADL",2020,2,"MISC",0,"SD"
"BADL",2020,2,"NROS",0,"SD"
"BADL",2020,2,"TOS",21,"SD"
"BADL",2020,2,"TNRVH",988,"SD"
"BADL",2020,3,"TRV",17183,"SD"
"BADL",2020,3,"TNRV",2486,"SD"
"BADL",2020,3,"TV",19669,"SD"
"BADL",2020,3,"TRVH",68502,"SD"
"BADL",2020,3,"TH",69745,"SD"
"BADL",2020,3,"CL",0,"SD"
"BADL",2020,3,"CCG",0,"SD"
"BADL",2020,3,"TT",37,"SD"
"BADL",2020,3,"TRVS",3,"SD"
"BADL",2020,3,"TTRV",40,"SD"
"BADL",2020,3,"BC",84,"SD"
"BADL",2020,3,"MISC",0,"SD"
"BADL",2020,3,"NROS",0,"SD"
"BADL",2020,3,"TOS",124,"SD"
"BADL",2020,3,"TNRVH",1243,"SD"
"BADL",2020,4,"TRV",17290,"SD"
"BADL",2020,4,"TNRV",3070,"SD"
"BADL",2020,4,"TV",20360,"SD"
"BADL",2020,4,"TRVH",74929,"SD"
"BADL",2020,4,"TH",76465,"SD"
"BADL",2020,4,"CL",20,"SD"
"BADL",2020,4,"CCG",375,"SD"
"BADL",2020,4,"TT",71,"SD"
"BADL",2020,4,"TRVS",17,"SD"
"BADL",2020,4,"TTRV",88,"SD"
"BADL",2020,4,"BC",142,"SD"
"BADL",2020,4,"MISC",0,"SD"
"BADL",2020,4,"NROS",0,"SD"
"BADL",2020,4,"TOS",625,"SD"
"BADL",2020,4,"TNRVH",1535,"SD"
"BADL",2020,5,"TRV",55637,"SD"
"BADL",2020,5,"TNRV",6280,"SD"
"BADL",2020,5,"TV",61917,"SD"
"BADL",2020,5,"TRVH",257280,"SD"
"BADL",2020,5,"TH",260420,"SD"
"BADL",2020,5,"CL",641,"SD"
"BADL",2020,5,"CCG",1667,"SD"
"BADL",2020,5,"TT",395,"SD"
"BADL",2020,5,"TRVS",49,"SD"
"BADL",2020,5,"TTRV",444,"SD"
"BADL",2020,5,"BC",606,"SD"
"BADL",2020,5,"MISC",0,"SD"
"BADL",2020,5,"NROS",0,"SD"
"BADL",2020,5,"TOS",3358,"SD"
"BADL",2020,5,"TNRVH",3140,"SD"
"BADL",2020,6,"TRV",167784,"SD"
"BADL",2020,6,"TNRV",7780,"SD"
"BADL",2020,6,"TV",175564,"SD"
"BADL",2020,6,"TRVH",725614,"SD"
"BADL",2020,6,"TH",729504,"SD"
"BADL",2020,6,"CL",1919,"SD"
"BADL",2020,6,"CCG",2358,"SD"
"BADL",2020,6,"TT",773,"SD"
"BADL",2020,6,"TRVS",122,"SD"
"BADL",2020,6,"TTRV",895,"SD"
"BADL",2020,6,"BC",766,"SD"
"BADL",2020,6,"MISC",0,"SD"
"BADL",2020,6,"NROS",0,"SD"
"BADL",2020,6,"TOS",5938,"SD"
"BADL",2020,6,"TNRVH",3890,"SD"
"BADL",2020,7,"TRV",238875,"SD"
"BADL",2020,7,"TNRV",8230,"SD"
"BADL",2020,7,"TV",247106,"SD"
"BADL",2020,7,"TRVH",1003384,"SD"
"BADL",2020,7,"TH",1007500,"SD"
"BADL",2020,7,"CL",1745,"SD"
"BADL",2020,7,"CCG",2442,"SD"
"BADL",2020,7,"TT",766,"SD"
"BADL",2020,7,"TRVS",122,"SD"
"BADL",2020,7,"TTRV",888,"SD"
"BADL",2020,7,"BC",906,"SD"
"BADL",2020,7,"MISC",0,"SD"
"BADL",2020,7,"NROS",0,"SD"
"BADL",2020,7,"TOS",5981,"SD"
"BADL",2020,7,"TNRVH",4115,"SD"
"BADL",2020,8,"TRV",220523,"SD"
"BADL",2020,8,"TNRV",8530,"SD"
"BADL",2020,8,"TV",229054,"SD"
"BADL",2020,8,"TRVH",924852,"SD"
"BADL",2020,8,"TH",929117,"SD"
"BADL",2020,8,"CL",1294,"SD"
"BADL",2020,8,"CCG",2407,"SD"
"BADL",2020,8,"TT",771,"SD"
"BADL",2020,8,"TRVS",99,"SD"
"BADL",2020,8,"TTRV",870,"SD"
"BADL",2020,8,"BC",830,"SD"
"BADL",2020,8,"MISC",0,"SD"
"BADL",2020,8,"NROS",0,"SD"
"BADL",2020,8,"TOS",5401,"SD"
"BADL",2020,8,"TNRVH",4265,"SD"
"BADL",2020,9,"TRV",109186,"SD"
"BADL",2020,9,"TNRV",6806,"SD"
"BADL",2020,9,"TV",115992,"SD"
"BADL",2020,9,"TRVH",485695,"SD"
"BADL",2020,9,"TH",489098,"SD"
"BADL",2020,9,"CL",964,"SD"
"BADL",2020,9,"CCG",2394,"SD"
"BADL",2020,9,"TT",687,"SD"
"BADL",2020,9,"TRVS",147,"SD"
"BADL",2020,9,"TTRV",834,"SD"
"BADL",2020,9,"BC",797,"SD"
"BADL",2020,9,"MISC",0,"SD"
"BADL",2020,9,"NROS",0,"SD"
"BADL",2020,9,"TOS",4989,"SD"
"BADL",2020,9,"TNRVH",3403,"SD"
"BADL",2020,10,"TRV",40508,"SD"
"BADL",2020,10,"TNRV",4030,"SD"
"BADL",2020,10,"TV",44538,"SD"
"BADL",2020,10,"TRVH",190680,"SD"
"BADL",2020,10,"TH",192696,"SD"
"BADL",2020,10,"CL",741,"SD"
"BADL",2020,10,"CCG",1419,"SD"
"BADL",2020,10,"TT",167,"SD"
"BADL",2020,10,"TRVS",107,"SD"
"BADL",2020,10,"TTRV",274,"SD"
"BADL",2020,10,"BC",291,"SD"
"BADL",2020,10,"MISC",0,"SD"
"BADL",2020,10,"NROS",0,"SD"
"BADL",2020,10,"TOS",2725,"SD"
"BADL",2020,10,"TNRVH",2015,"SD"
"BADL",2020,11,"TRV",18926,"SD"
"BADL",2020,11,"TNRV",2530,"SD"
"BADL",2020,11,"TV",21457,"SD"
"BADL",2020,11,"TRVH",75901,"SD"
"BADL",2020,11,"TH",77166,"SD"
"BADL",2020,11,"CL",0,"SD"
"BADL",2020,11,"CCG",34,"SD"
"BADL",2020,11,"TT",59,"SD"
"BADL",2020,11,"TRVS",19,"SD"
"BADL",2020,11,"TTRV",78,"SD"
"BADL",2020,11,"BC",62,"SD"
"BADL",2020,11,"MISC",0,"SD"
"BADL",2020,11,"NROS",0,"SD"
"BADL",2020,11,"TOS",174,"SD"
"BADL",2020,11,"TNRVH",1265,"SD"
"BADL",2020,12,"TRV",10896,"SD"
"BADL",2020,12,"TNRV",2200,"SD"
"BADL",2020,12,"TV",13096,"SD"
"BADL",2020,12,"TRVH",42962,"SD"
"BADL",2020,12,"TH",44063,"SD"
"BADL",2020,12,"CL",0,"SD"
"BADL",2020,12,"CCG",13,"SD"
"BADL",2020,12,"TT",10,"SD"
"BADL",2020,12,"TRVS",4,"SD"
"BADL",2020,12,"TTRV",14,"SD"
"BADL",2020,12,"BC",12,"SD"
"BADL",2020,12,"MISC",0,"SD"
"BADL",2020,12,"NROS",0,"SD"
"BADL",2020,12,"TOS",39,"SD"
"BADL",2020,12,"TNRVH",1100,"SD"
"FOPO",2020,1,"TRV",90604,"CA"
"FOPO",2020,1,"TNRV",0,"CA"
"FOPO",2020,1,"TV",90604,"CA"
"FOPO",2020,1,"TRVH",49731,"CA"
"FOPO",2020,1,"TH",49731,"CA"
"FOPO",2020,1,"CL",0,"CA"
"FOPO",2020,1,"CCG",0,"CA"
"FOPO",2020,1,"TT",0,"CA"
"FOPO",2020,1,"TRVS",0,"CA"
"FOPO",2020,1,"TTRV",0,"CA"
"FOPO",2020,1,"BC",0,"CA"
"FOPO",2020,1,"MISC",0,"CA"
"FOPO",2020,1,"NROS",0,"CA"
"FOPO",2020,1,"TOS",0,"CA"
"FOPO",2020,1,"TNRVH",0,"CA"
"FOPO",2020,2,"TRV",77601,"CA"
"FOPO",2020,2,"TNRV",0,"CA"
"FOPO",2020,2,"TV",77601,"CA"
"FOPO",2020,2,"TRVH",42741,"CA"
"FOPO",2020,2,"TH",42741,"CA"
"FOPO",2020,2,"CL",0,"CA"
"FOPO",2020,2,"CCG",0,"CA"
"FOPO",2020,2,"TT",0,"CA"
"FOPO",2020,2,"TRVS",0,"CA"
"FOPO",2020,2,"TTRV",0,"CA"
"FOPO",2020,2,"BC",0,"CA"
"FOPO",2020,2,"MISC",0,"CA"
"FOPO",2020,2,"NROS",0,"CA"
"FOPO",2020,2,"TOS",0,"CA"
"FOPO",2020,2,"TNRVH",0,"CA"
"FOPO",2020,3,"TRV",62601,"CA"
"FOPO",2020,3,"TNRV",0,"CA"
"FOPO",2020,3,"TV",62601,"CA"
"FOPO",2020,3,"TRVH",32932,"CA"
"FOPO",2020,3,"TH",32932,"CA"
"FOPO",2020,3,"CL",0,"CA"
"FOPO",2020,3,"CCG",0,"CA"
"FOPO",2020,3,"TT",0,"CA"
"FOPO",2020,3,"TRVS",0,"CA"
"FOPO",2020,3,"TTRV",0,"CA"
"FOPO",2020,3,"BC",0,"CA"
"FOPO",2020,3,"MISC",0,"CA"
"FOPO",2020,3,"NROS",0,"CA"
"FOPO",2020,3,"TOS",0,"CA"
"FOPO",2020,3,"TNRVH",0,"CA"
"FOPO",2020,4,"TRV",24632,"CA"
"FOPO",2020,4,"TNRV",0,"CA"
"FOPO",2020,4,"TV",24632,"CA"
"FOPO",2020,4,"TRVH",12316,"CA"
"FOPO",2020,4,"TH",12316,"CA"
"FOPO",2020,4,"CL",0,"CA"
"FOPO",2020,4,"CCG",0,"CA"
"FOPO",2020,4,"TT",0,"CA"
"FOPO",2020,4,"TRVS",0,"CA"
"FOPO",2020,4,"TTRV",0,"CA"
"FOPO",2020,4,"BC",0,"CA"
"FOPO",2020,4,"MISC",0,"CA"
"FOPO",2020,4,"NROS",0,"CA"
"FOPO",2020,4,"TOS",0,"CA"
"FOPO",2020,4,"TNRVH",0,"CA"
"FOPO",2020,5,"TRV",38327,"CA"
"FOPO",2020,5,"TNRV",0,"CA"
"FOPO",2020,5,"TV",38327,"CA"
"FOPO",2020,5,"TRVH",19163,"CA"
"FOPO",2020,5,"TH",19163,"CA"
"FOPO",2020,5,"CL",0,"CA"
"FOPO",2020,5,"CCG",0,"CA"
"FOPO",2020,5,"TT",0,"CA"
"FOPO",2020,5,"TRVS",0,"CA"
"FOPO",2020,5,"TTRV",0,"CA"
"FOPO",2020,5,"BC",0,"CA"
"FOPO",2020,5,"MISC",0,"CA"
"FOPO",2020,5,"NROS",0,"CA"
"FOPO",2020,5,"TOS",0,"CA"
"FOPO",2020,5,"TNRVH",0,"CA"
"FOPO",2020,6,"TRV",64641,"CA"
"FOPO",2020,6,"TNRV",0,"CA"
"FOPO",2020,6,"TV",64641,"CA"
"FOPO",2020,6,"TRVH",32320,"CA"
"FOPO",2020,6,"TH",32320,"CA"
"FOPO",2020,6,"CL",0,"CA"
"FOPO",2020,6,"CCG",0,"CA"
"FOPO",2020,6,"TT",0,"CA"
"FOPO",2020,6,"TRVS",0,"CA"
"FOPO",2020,6,"TTRV",0,"CA"
"FOPO",2020,6,"BC",0,"CA"
"FOPO",2020,6,"MISC",0,"CA"
"FOPO",2020,6,"NROS",0,"CA"
"FOPO",2020,6,"TOS",0,"CA"
"FOPO",2020,6,"TNRVH",0,"CA"
"FOPO",2020,7,"TRV",76704,"CA"
"FOPO",2020,7,"TNRV",0,"CA"
"FOPO",2020,7,"TV",76704,"CA"
"FOPO",2020,7,"TRVH",38352,"CA"
"FOPO",2020,7,"TH",38352,"CA"
"FOPO",2020,7,"CL",0,"CA"
"FOPO",2020,7,"CCG",0,"CA"
"FOPO",2020,7,"TT",0,"CA"
"FOPO",2020,7,"TRVS",0,"CA"
"FOPO",2020,7,"TTRV",0,"CA"
"FOPO",2020,7,"BC",0,"CA"
"FOPO",2020,7,"MISC",0,"CA"
"FOPO",2020,7,"NROS",0,"CA"
"FOPO",2020,7,"TOS",0,"CA"
"FOPO",2020,7,"TNRVH",0,"CA"
"FOPO",2020,8,"TRV",95223,"CA"
"FOPO",2020,8,"TNRV",0,"CA"
"FOPO",2020,8,"TV",95223,"CA"
"FOPO",2020,8,"TRVH",48130,"CA"
"FOPO",2020,8,"TH",48130,"CA"
"FOPO",2020,8,"CL",0,"CA"
"FOPO",2020,8,"CCG",0,"CA"
"FOPO",2020,8,"TT",0,"CA"
"FOPO",2020,8,"TRVS",0,"CA"
"FOPO",2020,8,"TTRV",0,"CA"
"FOPO",2020,8,"BC",0,"CA"
"FOPO",2020,8,"MISC",0,"CA"
"FOPO",2020,8,"NROS",0,"CA"
"FOPO",2020,8,"TOS",0,"CA"
"FOPO",2020,8,"TNRVH",0,"CA"
"FOPO",2020,9,"TRV",80906,"CA"
"FOPO",2020,9,"TNRV",0,"CA"
"FOPO",2020,9,"TV",80906,"CA"
"FOPO",2020,9,"TRVH",42616,"CA"
"FOPO",2020,9,"TH",42616,"CA"
"FOPO",2020,9,"CL",0,"CA"
"FOPO",2020,9,"CCG",0,"CA"
"FOPO",2020,9,"TT",0,"CA"
"FOPO",2020,9,"TRVS",0,"CA"
"FOPO",2020,9,"TTRV",0,"CA"
"FOPO",2020,9,"BC",0,"CA"
"FOPO",2020,9,"MISC",0,"CA"
"FOPO",2020,9,"NROS",0,"CA"
"FOPO",2020,9,"TOS",0,"CA"
"FOPO",2020,9,"TNRVH",0,"CA"
"FOPO",2020,10,"TRV",94946,"CA"
"FOPO",2020,10,"TNRV",0,"CA"
"FOPO",2020,10,"TV",94946,"CA"
"FOPO",2020,10,"TRVH",50190,"CA"
"FOPO",2020,10,"TH",50190,"CA"
"FOPO",2020,10,"CL",0,"CA"
"FOPO",2020,10,"CCG",0,"CA"
"FOPO",2020,10,"TT",0,"CA"
"FOPO",2020,10,"TRVS",0,"CA"
"FOPO",2020,10,"TTRV",0,"CA"
"FOPO",2020,10,"BC",0,"CA"
"FOPO",2020,10,"MISC",0,"CA"
"FOPO",2020,10,"NROS",0,"CA"
"FOPO",2020,10,"TOS",0,"CA"
"FOPO",2020,10,"TNRVH",0,"CA"
"FOPO",2020,11,"TRV",88251,"CA"
"FOPO",2020,11,"TNRV",0,"CA"
"FOPO",2020,11,"TV",88251,"CA"
"FOPO",2020,11,"TRVH",46756,"CA"
"FOPO",2020,11,"TH",46756,"CA"
"FOPO",2020,11,"CL",0,"CA"
"FOPO",2020,11,"CCG",0,"CA"
"FOPO",2020,11,"TT",0,"CA"
"FOPO",2020,11,"TRVS",0,"CA"
"FOPO",2020,11,"TTRV",0,"CA"
"FOPO",2020,11,"BC",0,"CA"
"FOPO",2020,11,"MISC",0,"CA"
"FOPO",2020,11,"NROS",0,"CA"
"FOPO",2020,11,"TOS",0,"CA"
"FOPO",2020,11,"TNRVH",0,"CA"
"FOPO",2020,12,"TRV",90102,"CA"
"FOPO",2020,12,"TNRV",0,"CA"
"FOPO",2020,12,"TV",90102,"CA"
"FOPO",2020,12,"TRVH",45466,"CA"
"FOPO",2020,12,"TH",45466,"CA"
"FOPO",2020,12,"CL",0,"CA"
"FOPO",2020,12,"CCG",0,"CA"
"FOPO",2020,12,"TT",0,"CA"
"FOPO",2020,12,"TRVS",0,"CA"
"FOPO",2020,12,"TTRV",0,"CA"
"FOPO",2020,12,"BC",0,"CA"
"FOPO",2020,12,"MISC",0,"CA"
"FOPO",2020,12,"NROS",0,"CA"
"FOPO",2020,12,"TOS",0,"CA"
"FOPO",2020,12,"TNRVH",0,"CA"
"KICA",2020,1,"TRV",19845,"CA"
"KICA",2020,1,"TNRV",1237,"CA"
"KICA",2020,1,"TV",21082,"CA"
"KICA",2020,1,"TRVH",95255,"CA"
"KICA",2020,1,"TH",100203,"CA"
"KICA",2020,1,"CL",983,"CA"
"KICA",2020,1,"CCG",0,"CA"
"KICA",2020,1,"TT",235,"CA"
"KICA",2020,1,"TRVS",118,"CA"
"KICA",2020,1,"TTRV",353,"CA"
"KICA",2020,1,"BC",0,"CA"
"KICA",2020,1,"MISC",0,"CA"
"KICA",2020,1,"NROS",0,"CA"
"KICA",2020,1,"TOS",1336,"CA"
"KICA",2020,1,"TNRVH",4948,"CA"
"KICA",2020,2,"TRV",17975,"CA"
"KICA",2020,2,"TNRV",1018,"CA"
"KICA",2020,2,"TV",18993,"CA"
"KICA",2020,2,"TRVH",86282,"CA"
"KICA",2020,2,"TH",90354,"CA"
"KICA",2020,2,"CL",887,"CA"
"KICA",2020,2,"CCG",0,"CA"
"KICA",2020,2,"TT",289,"CA"
"KICA",2020,2,"TRVS",324,"CA"
"KICA",2020,2,"TTRV",614,"CA"
"KICA",2020,2,"BC",0,"CA"
"KICA",2020,2,"MISC",0,"CA"
"KICA",2020,2,"NROS",0,"CA"
"KICA",2020,2,"TOS",1501,"CA"
"KICA",2020,2,"TNRVH",4072,"CA"
"KICA",2020,3,"TRV",6605,"CA"
"KICA",2020,3,"TNRV",641,"CA"
"KICA",2020,3,"TV",7246,"CA"
"KICA",2020,3,"TRVH",31703,"CA"
"KICA",2020,3,"TH",34267,"CA"
"KICA",2020,3,"CL",0,"CA"
"KICA",2020,3,"CCG",0,"CA"
"KICA",2020,3,"TT",80,"CA"
"KICA",2020,3,"TRVS",76,"CA"
"KICA",2020,3,"TTRV",156,"CA"
"KICA",2020,3,"BC",0,"CA"
"KICA",2020,3,"MISC",0,"CA"
"KICA",2020,3,"NROS",0,"CA"
"KICA",2020,3,"TOS",156,"CA"
"KICA",2020,3,"TNRVH",2564,"CA"
"KICA",2020,4,"TRV",0,"CA"
"KICA",2020,4,"TNRV",0,"CA"
"KICA",2020,4,"TV",0,"CA"
"KICA",2020,4,"TRVH",0,"CA"
"KICA",2020,4,"TH",0,"CA"
"KICA",2020,4,"CL",0,"CA"
"KICA",2020,4,"CCG",0,"CA"
"KICA",2020,4,"TT",0,"CA"
"KICA",2020,4,"TRVS",0,"CA"
"KICA",2020,4,"TTRV",0,"CA"
"KICA",2020,4,"BC",0,"CA"
"KICA",2020,4,"MISC",0,"CA"
"KICA",2020,4,"NROS",0,"CA"
"KICA",2020,4,"TOS",0,"CA"
"KICA",2020,4,"TNRVH",0,"CA"
"KICA",2020,5,"TRV",0,"CA"
"KICA",2020,5,"TNRV",0,"CA"
"KICA",2020,5,"TV",0,"CA"
"KICA",2020,5,"TRVH",0,"CA"
"KICA",2020,5,"TH",0,"CA"
"KICA",2020,5,"CL",0,"CA"
"KICA",2020,5,"CCG",0,"CA"
"KICA",2020,5,"TT",0,"CA"
"KICA",2020,5,"TRVS",0,"CA"
"KICA",2020,5,"TTRV",0,"CA"
"KICA",2020,5,"BC",0,"CA"
"KICA",2020,5,"MISC",0,"CA"
"KICA",2020,5,"NROS",0,"CA"
"KICA",2020,5,"TOS",0,"CA"
"KICA",2020,5,"TNRVH",0,"CA"
"KICA",2020,6,"TRV",60989,"CA"
"KICA",2020,6,"TNRV",2544,"CA"
"KICA",2020,6,"TV",63533,"CA"
"KICA",2020,6,"TRVH",2250502,"CA"
"KICA",2020,6,"TH",2260678,"CA"
"KICA",2020,6,"CL",0,"CA"
"KICA",2020,6,"CCG",0,"CA"
